#dispelling

#Lizardman Rituals Mechanics. 
light_lore_non_battle.1_desc;The swirling essence of chaos itself, the very winds of magic itelf flows through you with the energy of that accursed void. Their swirling energies are potent and rich, and the air crackles with these arcane and unfathomable energies of pure corruption, testing, tasting, twisting all the mundane world. Now is the moment of choice, the moment in which you must choose what to do next, to risk your very soul, and devestate your foe, or let these hideously uncontrollable energies subside.;;;;;;;;;;;;x
light_lore_non_battle.1a;I call on the winds!;;;;;;;;;;;;x
light_lore_non_battle.1b;I shall not cast at this time.;;;;;;;;;;;;x
light_lore_non_battle.1c;I like the energies to cast at this time. ;;;;;;;;;;;;x



light_lore_non_battle.2;Lore of Light.;;;;;;;;;;;;x
light_lore_non_battle.2_desc;The Lore of the Light is the art of binding, warding and restricting. Unlike other magics that focus on the taming of the natural world or the conjuring of raw power, the Lore of Light works between the barriers of the world, empowering, restricting, binding, shackling. It is the Lore that shackles daemons and the undead, and brings ritual purification to those who are profane. Within the auspices of the Lore of Light, the spells of warding are to be found, bringing protection from the fell magics;;;;;;;;;;;;x
light_lore_non_battle.2a;Cast Divination.;;;;;;;;;;;;x
light_lore_non_battle.2c;Cast Enlightenment of the Heavens.;;;;;;;;;;;;x
light_lore_non_battle.2b;Cast Storm of Destiny.;;;;;;;;
light_lore_non_battle.2d;Cast Binding of Fate.;;;;;;;;;;;;x
light_lore_non_battle.2a_desc;Through [spellcaster.GetBestName]'s unearthly power, [spelltarget.GetBestName] is shown visions of things to be, of things to come.;;;;;;;;;;;;x
light_lore_non_battle.2c_desc;Through [spellcaster.GetBestName]'s unearthly power, [spelltarget.GetBestName] mind is forcibly expanded outwards, driving it close to madness, but letting [spelltarget.GetBestName] experience the fleeting moment of eternity.;;;;;;;;;;;;x
light_lore_non_battle.2b_desc;Unleash or quell the might of the astrological storm, with the winds of the world, and the whims of destiny, conspiring to either advance or hinder military progress within the lands.;;;;;;;;;;;;x
light_lore_non_battle.2d_desc;[spellcaster.GetBestName]'s possesses the most ungodly of powers, that to bind fate. [spelltarget.GetBestName] destiny in the face of death in battle or death to the shadows is bound to your whims.;;;;;;;;;;;;x

light_lore_non_battle.101;Divination.;;;;;;;;;;;;x
light_lore_non_battle.100_desc;The hidden flows of the future are opened to [spelltarget.GetBestName]. The future shall be such that often are the chances given to them such that they can turn it's mercurial twists to their own benefit.;;;;;;;;;;;;x
light_lore_non_battle.100a;By the guiding light of the Heavens.;;;;;;;;;;;;x
light_lore_non_battle.101;Divination.;;;;;;;;;;;;x
light_lore_non_battle.101_desc;With unparralled foresight, destiny is revealed, and the future is claimed.;;;;;;;;;;;;x
light_lore_non_battle.101a;By my will, may you see!;;;;;;;;;;;;x



light_lore_non_battle.200;Storm of Destiny.;;;;;;;;;;;;x
light_lore_non_battle.200_desc;The flowing might of the winds tears through the lands, aiding or hindering the movement of men and material.;;;;;;;;;;;;x
light_lore_non_battle.200a;For Victory!;;;;;;;;;;;;x


light_lore_non_battle.201;Some being pits its will against us!;;;;;;;;;;;;x
light_lore_non_battle.201_desc;Animated by your magics,A storm of magical power lends strength or saps energy from those moving at a location!;;;;;;;;;;;;x
light_lore_non_battle.201a;Hindering Heavens!;;;;;;;;;;;;x
light_lore_non_battle.201b;Storm of Benefits!;;;;;;;;;;;;x



light_lore_non_battle.300;Enlightenment of the Heavens.;;;;;;;;;;;;x
light_lore_non_battle.300_desc;By reaching into the future of what shall be, a celestial mage is capable of brining the future into the present for better or for worse. Choose whether you wish to bring the failing or growing intellectual qualities of [spelltarget.GetBestName] into the now!;;;;;;;;;;;;x
light_lore_non_battle.300a;By my power!;;;;;;;;;;;;x

light_lore_non_battle.301;Potential is realised, failure is present!;;;;;;;;;;;;x
light_lore_non_battle.301_desc;Like a raging sun, the fire of hope burns out of control, empowering your men!;;;;;;;;;;;;x
light_lore_non_battle.301a;An intellectual Blessing!;;;;;;;;;;;;x
light_lore_non_battle.301b;Cursed Intellect!;;;;;;;;;;;;x






light_lore_non_battle.400;Bindings of Fate..;;;;;;;;;;;;x
light_lore_non_battle.400_desc;Of all the many powers unnatural wielded by wizards, there are few that compare to the power to bind fate to particular happenings. The celestial mage posseses this unique and terrible power, the ability to make even the mightiest as weak as the newborn lamb,;;;;;;;;;;;;x
light_lore_non_battle.400a;By the Gods, what evil has been found!;;;;;;;;;;;;x

light_lore_non_battle.401;By My will the fates shall tumble!;;;;;;;;;;;;x
light_lore_non_battle.401_desc;Power most unnatural, by will or by doom shall destiny twist untill this fate is recieved. Death is determined and life is assured, all by the bindings of the Amythest mage!;;;;;;;;;;;;x
light_lore_non_battle.401a;Cure of the Shadows (Plot Death)!;;;;;;;;;;;;x
light_lore_non_battle.401b;Blessings of Ligth (Plot Protection);;;;;;;;;;;;x
light_lore_non_battle.401c;Curse of the Blade (Dueling Death);;;;;;;;;;;;x
light_lore_non_battle.401d;Blessings of the Shield (Dueling Protection);;;;;;;;;;;;x


light_lore_non_battle.500;Magic is Might!;;;;;;;;;;;;x
light_lore_non_battle.500_desc;Your magic has bubbled in your fingertips, leaving a growing feeling of the arcane, it is time now to choose what action you shall undertake next.;;;;;;;;;;;;x
light_lore_non_battle.500a;I am done with spell casting.;;;;;;;;;;;;x

light_lore_non_battle.501;You Magic has been Dispeled.;;;;;;;;;;;;x
light_lore_non_battle.501_desc;To your horror your magic has been dispelled by an enemey caster.;;;;;;;;;;;;x
light_lore_non_battle.501a;Curses!.;;;;;;;;;;;;x

z_metal_lore_magic_phase;Lore of Metal Magic Phase.;;;;;;;;;;;;x
z_metal_lore_magic_phase_desc;Begin [Root.GetBestName]'s Lore of Metal battle phase.;;;;;;;;;;;;x

metal_lore.1;The Winds of Magic!;;;;;;;;;;;;x
metal_lore.1_desc;The swirling essence of Chaos itself, the very winds of magic itelf flows through you with the energy of that accursed void. Their swirling energies are potent and rich, and the air crackles with these arcane and unfathomable energies of pure corruption, testing, tasting, twisting all the mundane world. Now is the moment of choice, the moment in which you must choose what to do next, to risk your very soul, and devestate your foe, or let these hideously uncontrollable energies subside.;;;;;;;;;;;;x
metal_lore.1a;I call on the winds!;;;;;;;;;;;;x
metal_lore.1b;I shall not cast at this time.;;;;;;;;;;;;x
metal_lore.1c;I like the energies to cast at this time. ;;;;;;;;;;;;x

metal_lore.2;Lore of Metal.;;;;;;;;;;;;x
metal_lore.2_desc;The Lore of Metal calls upon the powers of the gold wind to give control of the precious ores of the earth. Few enemies march to war without armour, and to wield the Lore of Metal is to turn this desperate protection into a death sentence. With this Lore you can slay your enemies and harden your defenses!;;;;;;;;;;;;x
metal_lore.2a;Flesh to Gold.;;;;;;;;;;;;x
metal_lore.2b;Blessings of Steel.;;;;;;;;;;;;x
metal_lore.2c;Curse of Rust.;;;;;;;;;;;;x
metal_lore.2d;Searing Metals.;;;;;;;;;;;;x

metal_lore.100;Flesh to Gold.;;;;;;;;;;;;x
metal_lore.100_desc;A most horrific of deaths, this spell turns your enemies to gold, killing their troops and giving you gold!.;;;;;;;;;;;;x
metal_lore.100a;Gold!;;;;;;;;;;;;x

metal_lore.101;Transmogrification!.;;;;;;;;;;;;x
metal_lore.101_desc;Flesh and bone and blood rapidly shift into precious metals, bring swift death to your foes.;;;;;;;;;;;;x
metal_lore.101a;Die!;;;;;;;;;;;;x

metal_lore.200;Weight of Iron!;;;;;;;;;;;;x
metal_lore.200_desc;You greatly increase the weights of all metals in the province, slowing all movement within the province.;;;;;;;;;;;;x
metal_lore.200a;You are stuck here with me!;;;;;;;;;;;;x

metal_lore.201;Blessings of Steel!;;;;;;;;;;;;x
metal_lore.201_desc;The steel of your armour slowly is enchanted towards the point of impregnability. Your troops can march forwards without any fear of harm..;;;;;;;;;;;;x
metal_lore.201a;Feel my fury!;;;;;;;;;;;;x

metal_lore.300;Curse of Rust.;;;;;;;;;;;;x
metal_lore.300_desc;By calling forth the Gold Wind for the briefest moment you decrease the armour of your enemies forces.;;;;;;;;;;;;x
metal_lore.300a;You are as Stubble to our swords!;;;;;;;;;;;;x

metal_lore.301;The Armour Bends!;;;;;;;;;;;;x
metal_lore.301_desc;The nature of this spell is such that all foes now find their armour to be worthless!;;;;;;;;;;;;x
metal_lore.301a;Death my friends is all you shall find now!;;;;;;;;;;;;x

metal_lore.400;Blessings of Steel;;;;;;;;;;;;x
metal_lore.400_desc;For a very short time, your armies armour is increased exponentially!;;;;;;;;;;;;x
metal_lore.400a;Come get me now!;;;;;;;;;;;;x

metal_lore.401;Searing of Metals!;;;;;;;;;;;;x
metal_lore.401_desc;Scolding hot metals scorch the very flesh of all those in front of, dooming those in heavy armour especially to a grim fate indeed.!;;;;;;;;;;;;x
metal_lore.401a;Can any now stand before me!;;;;;;;;;;;;x

metal_lore.500;Magic is Might!;;;;;;;;;;;;x
metal_lore.500_desc;Your magic has bubbled in your fingertips, leaving a growing feeling of the arcane, it is time now to choose what action you shall undertake next.;;;;;;;;;;;;x
metal_lore.500a;It is time to cast again!;;;;;;;;;;;;x
metal_lore.500b;I am done with spell casting.;;;;;;;;;;;;x

metal_lore.501;You Magic has been Dispeled.;;;;;;;;;;;;x
metal_lore.501_desc;To your horror your magic has been dispelled by an enemey caster.;;;;;;;;;;;;x
metal_lore.501a;Curses!.;;;;;;;;;;;;x

metal_lore.503;Magic is Might!;;;;;;;;;;;;x
metal_lore.503_desc;The smell of power hangs in the air, do you possess the daring and strength to cast again?.;;;;;;;;;;;;x
metal_lore.503a;It is time to cast again!;;;;;;;;;;;;x
metal_lore.503b;I am done with spell casting.;;;;;;;;;;;;x
metal_lore_non_battle.1;The Winds of Magic!;;;;;;;;;;;;x
metal_lore_non_battle.1_desc;The swirling essence of chaos itself, the very winds of magic itelf flows through you with the energy of that accursed void. Their swirling energies are potent and rich, and the air crackles with these arcane and unfathomable energies of pure corruption, testing, tasting, twisting all the mundane world. Now is the moment of choice, the moment in which you must choose what to do next, to risk your very soul, and devestate your foe, or let these hideously uncontrollable energies subside.;;;;;;;;;;;;x
metal_lore_non_battle.1a;I call on the winds!;;;;;;;;;;;;x
metal_lore_non_battle.1b;I shall not cast at this time.;;;;;;;;;;;;x
metal_lore_non_battle.1c;I like the energies to cast at this time. ;;;;;;;;;;;;x



metal_lore_non_battle.2;Lore of Light.;;;;;;;;;;;;x
metal_lore_non_battle.2_desc;The Lore of the Light is the art of binding, warding and restricting. Unlike other magics that focus on the taming of the natural world or the conjuring of raw power, the Lore of Light works between the barriers of the world, empowering, restricting, binding, shackling. It is the Lore that shackles daemons and the undead, and brings ritual purification to those who are profane. Within the auspices of the Lore of Light, the spells of warding are to be found, bringing protection from the fell magics;;;;;;;;;;;;x
metal_lore_non_battle.2a;Cast Divination.;;;;;;;;;;;;x
metal_lore_non_battle.2c;Cast Enlightenment of the Heavens.;;;;;;;;;;;;x
metal_lore_non_battle.2b;Cast Storm of Destiny.;;;;;;;;
metal_lore_non_battle.2d;Cast Binding of Fate.;;;;;;;;;;;;x
metal_lore_non_battle.2a_desc;Through [spellcaster.GetBestName]'s unearthly power, [spelltarget.GetBestName] is shown visions of things to be, of things to come.;;;;;;;;;;;;x
metal_lore_non_battle.2c_desc;Through [spellcaster.GetBestName]'s unearthly power, [spelltarget.GetBestName] mind is forcibly expanded outwards, driving it close to madness, but letting [spelltarget.GetBestName] experience the fleeting moment of eternity.;;;;;;;;;;;;x
metal_lore_non_battle.2b_desc;Unleash or quell the might of the astrological storm, with the winds of the world, and the whims of destiny, conspiring to either advance or hinder military progress within the lands.;;;;;;;;;;;;x
metal_lore_non_battle.2d_desc;[spellcaster.GetBestName]'s possesses the most ungodly of powers, that to bind fate. [spelltarget.GetBestName] destiny in the face of death in battle or death to the shadows is bound to your whims.;;;;;;;;;;;;x

metal_lore_non_battle.101;Divination.;;;;;;;;;;;;x
metal_lore_non_battle.100_desc;The hidden flows of the future are opened to [spelltarget.GetBestName]. The future shall be such that often are the chances given to them such that they can turn it's mercurial twists to their own benefit.;;;;;;;;;;;;x
metal_lore_non_battle.100a;By the guiding light of the Heavens.;;;;;;;;;;;;x
metal_lore_non_battle.101;Divination.;;;;;;;;;;;;x
metal_lore_non_battle.101_desc;With unparralled foresight, destiny is revealed, and the future is claimed.;;;;;;;;;;;;x
metal_lore_non_battle.101a;By my will, may you see!;;;;;;;;;;;;x



metal_lore_non_battle.200;Storm of Destiny.;;;;;;;;;;;;x
metal_lore_non_battle.200_desc;The flowing might of the winds tears through the lands, aiding or hindering the movement of men and material.;;;;;;;;;;;;x
metal_lore_non_battle.200a;For Victory!;;;;;;;;;;;;x


metal_lore_non_battle.201;Some being pits its will against us!;;;;;;;;;;;;x
metal_lore_non_battle.201_desc;Animated by your magics,A storm of magical power lends strength or saps energy from those moving at a location!;;;;;;;;;;;;x
metal_lore_non_battle.201a;Hindering Heavens!;;;;;;;;;;;;x
metal_lore_non_battle.201b;Storm of Benefits!;;;;;;;;;;;;x



metal_lore_non_battle.300;Enlightenment of the Heavens.;;;;;;;;;;;;x
metal_lore_non_battle.300_desc;By reaching into the future of what shall be, a celestial mage is capable of brining the future into the present for better or for worse. Choose whether you wish to bring the failing or growing intellectual qualities of [spelltarget.GetBestName] into the now!;;;;;;;;;;;;x
metal_lore_non_battle.300a;By my power!;;;;;;;;;;;;x

metal_lore_non_battle.301;Potential is realised, failure is present!;;;;;;;;;;;;x
metal_lore_non_battle.301_desc;Like a raging sun, the fire of hope burns out of control, empowering your men!;;;;;;;;;;;;x
metal_lore_non_battle.301a;An intellectual Blessing!;;;;;;;;;;;;x
metal_lore_non_battle.301b;Cursed Intellect!;;;;;;;;;;;;x






metal_lore_non_battle.400;Bindings of Fate..;;;;;;;;;;;;x
metal_lore_non_battle.400_desc;Of all the many powers unnatural wielded by wizards, there are few that compare to the power to bind fate to particular happenings. The celestial mage posseses this unique and terrible power, the ability to make even the mightiest as weak as the newborn lamb,;;;;;;;;;;;;x
metal_lore_non_battle.400a;By the Gods, what evil has been found!;;;;;;;;;;;;x

metal_lore_non_battle.401;By My will the fates shall tumble!;;;;;;;;;;;;x
metal_lore_non_battle.401_desc;Power most unnatural, by will or by doom shall destiny twist untill this fate is recieved. Death is determined and life is assured, all by the bindings of the Amythest mage!;;;;;;;;;;;;x
metal_lore_non_battle.401a;Cure of the Shadows (Plot Death)!;;;;;;;;;;;;x
metal_lore_non_battle.401b;Blessings of Ligth (Plot Protection);;;;;;;;;;;;x
metal_lore_non_battle.401c;Curse of the Blade (Dueling Death);;;;;;;;;;;;x
metal_lore_non_battle.401d;Blessings of the Shield (Dueling Protection);;;;;;;;;;;;x


metal_lore_non_battle.500;Magic is Might!;;;;;;;;;;;;x
metal_lore_non_battle.500_desc;Your magic has bubbled in your fingertips, leaving a growing feeling of the arcane, it is time now to choose what action you shall undertake next.;;;;;;;;;;;;x
metal_lore_non_battle.500a;I am done with spell casting.;;;;;;;;;;;;x

metal_lore_non_battle.501;You Magic has been Dispeled.;;;;;;;;;;;;x
metal_lore_non_battle.501_desc;To your horror your magic has been dispelled by an enemey caster.;;;;;;;;;;;;x
metal_lore_non_battle.501a;Curses!.;;;;;;;;;;;;x


z_shadows_lore_magic_phase;Lore of Shadows Magic Phase.;;;;;;;;;;;;x
z_shadows_lore_magic_phase_desc;Begin [Root.GetBestName]'s Lore of Shadows battle phase.;;;;;;;;;;;;x


shadows_lore.1;The Winds of Magic!;;;;;;;;;;;;x
shadows_lore.1_desc;The swirling essence of Chaos itself, the very winds of magic itelf flows through you with the energy of that accursed void. Their swirling energies are potent and rich, and the air crackles with these arcane and unfathomable energies of pure corruption, testing, tasting, twisting all the mundane world. Now is the moment of choice, the moment in which you must choose what to do next, to risk your very soul, and devestate your foe, or let these hideously uncontrollable energies subside.;;;;;;;;;;;;x
shadows_lore.1a;I call on the winds!;;;;;;;;;;;;x
shadows_lore.1b;I shall not cast at this time.;;;;;;;;;;;;x
shadows_lore.1c;I like the energies to cast at this time. ;;;;;;;;;;;;x




shadows_lore.2;Lore of Shadows.;;;;;;;;;;;;x
shadows_lore.2_desc;To wield the Lore of Shadows is to call upon the stuff of darkness, to strike at the essence of hope, and inspire total misdirection. The shadows can hide many secrets, and when wielded as your blade the hope of your enemy soon departs.;;;;;;;;;;;;x
shadows_lore.2a;Shadow Bolt.;;;;;;;;;;;;x
shadows_lore.2b;Steed of Shadows.;;;;;;;;;;;;x
shadows_lore.2c;Mortal Terror.;;;;;;;;;;;;x
shadows_lore.2d;Wave of Darkness.;;;;;;;;;;;;x



shadows_lore.100;Shadow Bolt.;;;;;;;;;;;;x
shadows_lore.100_desc;Striking with the essence of the Shadows, Strike deep at your opposing armies morale, collapsing their very will to fight!;;;;;;;;;;;;x
shadows_lore.100a;Fear ME!;;;;;;;;;;;;x


shadows_lore.101;Shadow Bolt.;;;;;;;;;;;;x
shadows_lore.101_desc;A shadowy blast of dark energy, this explosion of the shadows eats at the mind and weakens the heart.;;;;;;;;;;;;x
shadows_lore.101a;Fear!;;;;;;;;;;;;x



shadows_lore.200;Steed of Shadows.;;;;;;;;;;;;x
shadows_lore.200_desc;Conjure a steed of the shadows to empower your movement!.;;;;;;;;;;;;x
shadows_lore.200a;Onwards, To Victory!;;;;;;;;;;;;x


shadows_lore.201;My Shadowy Steed!;;;;;;;;;;;;x
shadows_lore.201_desc;The shadows themselves guide you on your way toward eternal glory, letting you bring  your army in and out of range of combat, dominating truly the best position on the battlefield;;;;;;;;;;;;x
shadows_lore.201a;Onwards my by big black stalion!;;;;;;;;;;;;x
shadows_lore.201b;It is time to step back!;;;;;;;;;;;;x


shadows_steed;Steed of Shadows;;;;;;;;;;;;x
shadows_steed_desc;This wizard is riding a shadowy, unsubstantial mount.;;;;;;;;;;;;x



shadows_lore.300;Occam's Mindrazor.;;;;;;;;;;;;x
shadows_lore.300_desc;The very morale of your armies shall fuel their vengeful strikes. By the glories of the mental strength is the force of arms of your enemy overturned!.;;;;;;;;;;;;x
shadows_lore.300a;I live and breathe within the darkness itself!;;;;;;;;;;;;x

shadows_lore.301;Occam's Mindrazor!;;;;;;;;;;;;x
shadows_lore.301_desc;The very morale of your armies shall fuel their vengeful strikes. By the glories of the mental strength is the force of arms of your enemy overturned!.;;;;;;;;;;;;x
shadows_lore.301a;BOOO!;;;;;;;;;;;;x






shadows_lore.400;Wave of Darkness.;;;;;;;;;;;;x
shadows_lore.400_desc;An overwelming shadow covers all the lands in a never ending darkness.;;;;;;;;;;;;x
shadows_lore.400a;Let my reign begin!;;;;;;;;;;;;x

shadows_lore.401;A never ending night!;;;;;;;;;;;;x
shadows_lore.401_desc;Striking hard and long, the darkness seeps into mind and body, killing the heart and rending the flesh!;;;;;;;;;;;;x
shadows_lore.401a;DEATH!;;;;;;;;;;;;x


shadows_lore.500;Magic is Might!;;;;;;;;;;;;x
shadows_lore.500_desc;Your magic has bubbled in your fingertips, leaving a growing feeling of the arcane, it is time now to choose what action you shall undertake next.;;;;;;;;;;;;x
shadows_lore.500a;It is time to cast again!;;;;;;;;;;;;x
shadows_lore.500b;I am done with spell casting.;;;;;;;;;;;;x

shadows_lore.501;You Magic has been Dispeled.;;;;;;;;;;;;x
shadows_lore.501_desc;To your horror your magic has been dispelled by an enemey caster.;;;;;;;;;;;;x
shadows_lore.501a;Curses!.;;;;;;;;;;;;x


shadows_lore.503;Magic is Might!;;;;;;;;;;;;x
shadows_lore.503_desc;The smell of power hangs in the air, do you possess the daring and strength to cast again?.;;;;;;;;;;;;x
shadows_lore.503a;It is time to cast again!;;;;;;;;;;;;x
shadows_lore.503b;I am done with spell casting.;;;;;;;;;;;;x﻿shadows_lore_non_battle.2a;Cast Manipulation of the Mind.;;;;;;;;;;;;x
shadows_lore_non_battle.2b;Cast Whispers of Hate.;;;;;;;;;;;;x
shadows_lore_non_battle.2c;Cast Ensorscelment of Will;;;;;;;;;;;;x
shadows_lore_non_battle.2d;Cast A Knife in the Dark.;;;;;;;;;;;;x
shadows_lore_non_battle.2e;Cast Whispering Shadows.;;;;;;;;;;;;x
shadows_lore_non_battle.2f;Cast Ensorscelment of Will.;;;;;;;;
shadows_lore_non_battle.2g;Cast Shadow Assailment.;;;;;;;;;;;;x
shadows_lore_non_battle_mindinfluence.1_desc;The magic of shadows curls around you, striking forth, reaching into the very mind of [spelltarget.GetBestName], twisting and turning the fabric's of his mind, shifting everything till only your will remains, shaping their affections positively to those of your choosing.;;;;;;;;;;;;x

shadows_lore_non_battle_mindinfluence.2_desc;The magic of shadows curls around you, striking forth, reaching into the very mind of [spelltarget.GetBestName], twisting and turning the fabric's of their mind, curdling thee deep, dank hatreds of their spirit, untill naught but utter loathing is left for those of your venom.;;;;;;;;;;;;x

shadows_lore_non_battle_mindinfluence.3_desc;The magic of shadows curls around you, striking forth, reaching into the very mind of [spelltarget.GetBestName], binding and enslaving their will, stripping from them their sense of not only self, but also of their own will, their own desire. All that shall remain is your eternal puppet.;;;;;;;;;;;;x

shadows_lore_non_battle.101;Manipulations of the Mind.;;;;;;;;;;;;x

shadows_lore_non_battle.101_desc;Through [spellcaster.GetBestName]'s twisting power, [spelltarget.GetBestName]'s mind is slowly twisted into a growing appreciation of others. Your arcane arts can force no small measure of fondness between [spelltarget.GetBestName] and an individual of your choice, the locus of which can be chosen through [spelltarget.GetBestName]'s own eyes!;;;;;;;;;;;;x

shadows_lore_non_battle.101a;For me and Mine.;;;;;;;;;;;;x
shadows_lore_non_battle.101b;For them and theirs!;;;;;;;;;;;;x

shadows_lore_non_battle.102;For me and Mine.;;;;;;;;;;;;x

shadows_lore_non_battle.102a;Target [target_1.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.102b;Target [target_2.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.102c;Target [influence_perspective.GetBestName]'s Friends and Rivals.;;;;;;;;;;;;x
shadows_lore_non_battle.102d;Target [influence_perspective.GetBestName]'s Realm Character's.;;;;;;;;;;;;x
shadows_lore_non_battle.102e;Target [influence_perspective.GetBestName]'s Family.;;;;;;;;;;;;x

shadows_lore_non_battle.103;Rivals, Friends, lovers.;;;;;;;;;;;;x
shadows_lore_non_battle.103_desc;The magics of the shadows twist the feelings, the nature of the relationships that define the very existance of a sentient being. You can choose a subject for this manipulation, choose from friends, from lovers, from those whom they hate..;;;;;;;;;;;;x 
shadows_lore_non_battle.103a;Lovers.;;;;;;;;;;;;x
shadows_lore_non_battle.103b;Friends.;;;;;;;;;;;;x
shadows_lore_non_battle.103x;Rivals.;;;;;;;;;;;;x
shadows_lore_non_battle.103d;Back to Main Menu.;;;;;;;;;;;;x

shadows_lore_non_battle.104a;Target [target_1.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.104b;Target [target_2.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.104c;Target [target_3.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.104d;More Lovers.;;;;;;;;;;;;x
shadows_lore_non_battle.104e;Back to Previous Menu.;;;;;;;;;;;;x

shadows_lore_non_battle.105a;Target [target_1.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.105b;Target [target_2.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.105c;Target [target_3.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.105d;More Friends.;;;;;;;;;;;;x
shadows_lore_non_battle.105e;Back to Previous Menu.;;;;;;;;;;;;x

shadows_lore_non_battle.106a;Target [target_1.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.106b;Target [target_2.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.106c;Target [target_3.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.106d;More Rivals.;;;;;;;;;;;;x
shadows_lore_non_battle.106e;Back to Previous Menu.;;;;;;;;;;;;x


shadows_lore_non_battle.107;Voters, Vassals, Courtiers.;;;;;;;;;;;;x
shadows_lore_non_battle.107_desc;The magics of the shadows twist the feelings, the nature of the relationships that define the very existance of a sentient being. You can choose a subject for this manipulation, choose from friends, from lovers, from those whom they hate..;;;;;;;;;;;;x 
shadows_lore_non_battle.107a;Council Members.;;;;;;;;;;;;x
shadows_lore_non_battle.107b;Vassals.;;;;;;;;;;;;x
shadows_lore_non_battle.107c;Courtiers.;;;;;;;;;;;;x
shadows_lore_non_battle.107d;Back to Main Menu.;;;;;;;;;;;;x

shadows_lore_non_battle.108a;Target [target_1.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.108b;Target [target_2.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.108c;Target [target_3.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.108d;More Council Members.;;;;;;;;;;;;x
shadows_lore_non_battle.108e;Back to Previous Menu.;;;;;;;;;;;;x

shadows_lore_non_battle.109a;Target [target_1.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.109b;Target [target_2.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.109c;Target [target_3.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.109d;More Vassals.;;;;;;;;;;;;x
shadows_lore_non_battle.109e;Back to Previous Menu.;;;;;;;;;;;;x

shadows_lore_non_battle.110a;Target [target_1.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.110b;Target [target_2.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.110c;Target [target_3.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.110d;More Courtiers.;;;;;;;;;;;;x
shadows_lore_non_battle.110e;Back to Previous Menu.;;;;;;;;;;;;x

shadows_lore_non_battle.111;Family.;;;;;;;;;;;;x
shadows_lore_non_battle.111_desc;The magics of the shadows twist the feelings, the nature of the relationships that define the very existance of a sentient being. You can choose a subject for this manipulation, choose from friends, from lovers, from those whom they hate..;;;;;;;;;;;;x 
shadows_lore_non_battle.111a;Spouses.;;;;;;;;;;;;x
shadows_lore_non_battle.111b;Dynasty Members.;;;;;;;;;;;;x
shadows_lore_non_battle.111c;Children.;;;;;;;;;;;;x
shadows_lore_non_battle.111d;Back to Main Menu.;;;;;;;;;;;;x


shadows_lore_non_battle.112a;Target [target_1.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.112b;Target [target_2.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.112c;Target [target_3.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.112d;More Spouses.;;;;;;;;;;;;x
shadows_lore_non_battle.112e;Back to Previous Menu.;;;;;;;;;;;;x

shadows_lore_non_battle.113a;Target [target_1.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.113b;Target [target_2.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.113c;Target [target_3.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.113d;More Dynasty Members.;;;;;;;;;;;;x
shadows_lore_non_battle.113e;Back to Previous Menu.;;;;;;;;;;;;x

shadows_lore_non_battle.114a;Target [target_1.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.114b;Target [target_2.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.114c;Target [target_3.GetBestName].;;;;;;;;;;;;x
shadows_lore_non_battle.114d;More Children.;;;;;;;;;;;;x
shadows_lore_non_battle.114e;Back to Previous Menu.;;;;;;;;;;;;x


shadows_lore_non_battle.99998;Magic is Might!;;;;;;;;;;;;x
shadows_lore_non_battle.99998_desc;Your magic has bubbled in your fingertips, leaving a growing feeling of the arcane, it is time now to choose what action you shall undertake next.;;;;;;;;;;;;x
shadows_lore_non_battle.99998a;I am done with spell casting.;;;;;;;;;;;;x

