#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
DEATH_AMBUSH_MOUNTAIN_CLANSMEN;.;;;;;;;;;x
knighthood_the_seven;Knighthood of the Seven;;;;;;;;;x
knighthood_the_seven_desc;The Knighthood of the Seven attempts to promote honor and character of strength through prestige. Characters of Renown are granted a position and granted a Knighthood, so that they may serve the Seven Faith.;;;;;;;;;x
knighthood_the_seven_leader;Grandmaster;;;;;;;;;x
knighthood_the_seven_leader_desc;Grandmaster;;;;;;;;;x
knighthood_the_seven_rank_1_male;Standard Bearer;;;;;;;;;x
knighthood_the_seven_rank_1_female;Standard Bearer;;;;;;;;;x
knighthood_the_seven_rank_2_male;Under-Marshal;;;;;;;;;x
knighthood_the_seven_rank_2_female;Under-Marshal;;;;;;;;;x
knighthood_the_seven_rank_3_male;Marshal;;;;;;;;;x
knighthood_the_seven_rank_3_female;Marshal;;;;;;;;;x
knighthood_the_seven_rank_4_male;Grand Commander;;;;;;;;;x
knighthood_the_seven_rank_4_female;Grand Commander;;;;;;;;;x
knighthood_the_seven_rank_5_male;Master of the Order;;;;;;;;;x
knighthood_the_seven_rank_5_female;Master of the Order;;;;;;;;;x
currency_knighthood_the_seven;Silver Stars;;;;;;;;;x
EVTDESC_TSK_S.3;[Root.GetTitledFirstName],\n\nWe are delighted by your decision to join our ranks as a Knight of the Seven. Together we shall strive for the betterment of ourselves and our fellows by following the words of the Seven Pointed Star.\n\nSigned, [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;x
EVTOPTA_TSK_S_3;I shall serve with honor and virtue.;;;;;;;;;x
EVTDESC_MNM_10023_KNIGHTHOOD_SEVEN;To [Root.GetTitledFirstName],\n\nIt is come to our attention that you have failed to uphold the faith of the Seven Pointed Star. As defending the Seven Faith is first and foremost our greatest duty, this can be seen as no less an act of the highest degree of treachery. If you want to keep your life, never cross our path again. \n\nSigned, [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;;;;x
quest_the_devil_worshipers_sacrifice_dwarf_desc;The powerful and mighty [Root.GetDWDevil] takes and gives. While we are rewarded with powers far beyond what most kings and queens ever dream of, everything has a price. [Root.GetDWDevil] demands payment in blood and souls. Offer them the life of a dwarf.;[Root.GetDWDevil] avec sa puissance, prend et donne. Bien que nous soyons récompensés avec des pouvoirs qui vont au-delà de ce dont les rois et les reines ont toujours rêvé, tout a un prix. [Root.GetDWDevil] exige un paiement avec du sang et des âmes. Prenez la vie d'un nain, en guise d'offrande.;[Root.GetDWDevil] nimmt und [Root.GetDWDevil] gibt. Auch wenn wir Kräfte erhalten, die jenseits all dessen sind, was selbst Könige und Königinnen sich erträumen können, hat alles seinen Preis. [Root.GetDWDevil] verlangt, in Blut und Seelen bezahlt zu werden. Bietet [Root.Getihmihr] das Leben eines Zwergs dar.;;[Root.GetDWDevil] es una divinidad poderosa capaz de dar y quitar. Sus fieles recibimos poderes que ya quisieran los monarcas más poderosos, pero todo en esta vida tiene un precio. [Root.GetDWDevil] exige sangre y almas. Ofrécele la vida de un enano.;;;;;;;;;x
quest_the_devil_worshipers_sacrifice_dwarf_tooltip;To complete this mission, §Gright-click§! on the portrait of a prisoner in your dungeons who is a dwarf and select §Y'Sacrifice to [Root.GetDWDevil]'§!.;Pour réussir cette mission, faites un clic droit sur le portrait d'un de vos prisonniers qui est un nain, et sélectionnez §Y'Sacrifier à [Root.GetDWDevil]'§!.;Um diese Mission abzuschließen, rechtsklickt auf das Porträt eines Gefangenen in Euren Kerkern, der ein Zwerg ist, und wählt "§YFür [Root.GetDWDevil] opfern§!".;;Para completar esta misión, haz clic con el botón secundario en el retrato de un enano preso y selecciona §YHonrar a [Root.GetDWDevil]§!.;;;;;;;;;x
quest_the_devil_worshipers_demonic_impregnation;Spawn of [Root.GetDWDevil];Descendance [Root.GetDWDevilDuDela];Inkarnation von [Root.GetDWDevil];;Semilla de [Root.GetDWDevil];;;;;;;;;x
quest_the_devil_worshipers_demonic_impregnation_desc;The time has come for the embodied spawn of [Root.GetDWDevil] to enter this world and bring about a new era of glorious majesty. This child will lead humankind to a great future where we, the true followers, shall rule empires. The honor of choosing the unholy mother has fallen upon you.;Le temps est venu pour la progéniture [Root.GetDWDevilDuDela] d'entrer dans ce monde et de provoquer une nouvelle ère de majesté glorieuse. Cet enfant conduira l'humanité à un grand avenir où nous, les vrais disciples, régnerons sur des empires. L'honneur de choisir la mère impie vous revient.;Die Zeit ist gekommen, dass die Inkarnation von [Root.GetDWDevil] diese Welt betritt und eine neue Ära ruhmreicher Pracht einläutet. Dieses Kind wird die Menschheit in eine große Zukunft führen, in der wir, die wahren Anhänger, über Imperien herrschen werden. Die Ehre der Wahl einer unheiligen Mutter ist Euch zugefallen.;;Ha llegado la hora de que el mundo reciba a un engendro de [Root.GetDWDevil] para que dé comienzo una nueva era majestuosa. Este retoño guiará a la humanidad hacia un nuevo futuro en el que los verdaderos fieles gobernaremos imperios. El honor de elegir a la impía madre de la criatura es tuyo.;;;;;;;;;x
quest_the_devil_worshipers_demonic_possession;Demonic Possession;Posséder par le démon;Vom Teufel besessen;;Posesión demoníaca;;;;;;;;;x
quest_the_devil_worshipers_demonic_possession_desc;Our almighty [Root.GetDWDevil] needs all sort of servants. For some missions, a true [Root.GetDWMagician] is needed. Other and more menial tasks, however, do not require the same kind of power and wit. Place §Y[FromFrom.GetTitledFirstName]§! under your control and have them carry out [Root.GetDWDevil]'s wishes.;[Root.GetDWDevil] a besoin de toute sorte de serviteurs. Pour certaines missions, un[Root.GetNoneE] vrai[Root.GetNoneE] [Root.GetDWMagician] est nécessaire. D'autres tâches inférieures ne requièrent pas le même genre de pouvoir ni d'intelligence. Placez [FromFrom.Get_le_Title]§Y[FromFrom.GetTitledFirstName]§! sous votre contrôle et faites-[FromFrom.GetLeLa] mettre à exécution les souhaits [Root.GetDWDevilDuDela].;[Root.GetDWDevil] braucht alle Arten von Dienern. Für einige Missionen wird [Root.Geteineine] wahre[Root.GetMrMale] [Root.GetDWMagician] benötigt. Andere und gewöhnlichere Aufgaben wiederum erfordern nicht dieselbe Art von Macht und Wissen. Bringt §Y[FromFrom.GetTitledFirstName]§! dazu, die Wünsche von [Root.GetDWDevil] auszuführen.;;[Root.GetDWDevil] necesita todo tipo de sirvientes. Para algunas tareas necesita a [Root.GetDWMagician]s, pero para otras más mundanas no precisa de siervos con tanto poder e ingenio. Somete a §Y[FromFrom.GetTitledFirstName]§! para que haga realidad los deseos de [Root.GetDWDevil].;;;;;;;;;x
quest_the_devil_worshipers_demonic_possession_tooltip;To complete this mission, §Gright-click§! on the portrait of §Y[FromFrom.GetTitledFirstName]§!, select §Y'Demonic Possession'§! and successfully enthrall [FromFrom.GetHerHim].;Pour réussir cette mission, faites un clic droit sur le portrait [FromFrom.Get_du_Title]§Y[FromFrom.GetTitledFirstName]§!, sélectionnez §Y'Posséder par le démon'§! et ensorcelez-[FromFrom.GetLeLa] avec succès.;Um diese Mission abzuschließen, rechtsklickt auf das Porträt von §Y[FromFrom.GetTitledFirstName]§!, wählt "§YVom Teufel besessen§!" und macht [FromFrom.GetHerHim] Euch gefügig.;;Para completar esta misión, haz clic con el botón secundario en el retrato de §Y[FromFrom.GetTitledFirstName]§! y selecciona §YPosesión demoníaca§!.;;;;;;;;;x
devil_worshipers_summon_familiar_desc;As a practitioner of [Root.GetDWDarkMagic], §Y[Root.GetTitledFirstName]§! can summon a familiar of [Root.GetHerHis] choice. This supernatural guardian will grant §Y[Root.GetTitledFirstName]§! its powers by increasing [Root.GetHerHis] attributes.;Puisque [Root.Get_le_Title]§Y[Root.GetTitledFirstName]§! pratique [Root.GetDWDarkMagic], [Root.GetIlElle] peut faire appel à un animal familier de son choix. Ce protecteur surnaturel lui accordera ses pouvoirs en augmentant ses compétences.;§Y[Root.GetTitledFirstName]§! praktiziert [Root.GetDWDarkMagic] und kann einen Vertrauten [Root.GetHerHis]er Wahl herbeirufen. Dieser übernatürliche Wächter erhöht die Attribute von §Y[Root.GetTitledFirstName]§! und verleiht [Root.Getihmihr] so seine Macht.;;§Y[Root.GetTitledFirstName]§! puede invocar al espectro que desee con [Root.GetDWDarkMagic]. Este guardián sobrenatural le prestará sus poderes y mejorará sus atributos.;;;;;;;;;x
devil_worshipers_summon_familiar_power_desc;Enables §Gright-clicking§! on your character's portrait to Summon a Familiar, in exchange for §Y[Root.Society.GetCurrency]§!.;Permet d'invoquer un animal familier, en échange de §Y[Root.Society.GetCurrency]§!.\n(Faites un clic droit sur votre portrait);Ermöglicht das Rechtsklicken auf das Porträt Eures Charakters, um für §Y[Root.Society.GetCurrency]§! einen Vertrauten zu beschwören.;;Activa el clic con el botón secundario en el retrato de tu personaje para invocar un espectro a cambio de §Y[Root.Society.GetCurrency]§!.;;;;;;;;;x
devil_worshipers_dark_divorce_power_desc;Enables §Gright-clicking§! the portrait of your spouse in order to annul your marriage, in the name of [Root.GetDWDevil], in exchange for §Y[Root.Society.GetCurrency]§!. Your spouse will be no more.;Permet d'annuler votre mariage, au nom [Root.GetDWDevilDuDela], en échange de §Y[Root.Society.GetCurrency]§!. Votre [Root.GetHusbandWifeOpp] ne sera plus.\n(Faites un clic droit sur le portrait de votre [Player.GetHusbandWifeOpp]);Ermöglicht das Rechtsklicken auf das Porträt Eures Ehepartners, um im Namen von [Root.GetDWDevil] für §Y[Root.Society.GetCurrency]§! Eure Heirat zu annullieren. Euer Ehepartner wird verschwinden.;;Activa el clic con el botón secundario en el retrato de tu cónyuge para anular tu matrimonio en nombre de [Root.GetDWDevil] y a cambio de §Y[Root.Society.GetCurrency]§!. Tu cónyuge dejará de existir.;;;;;;;;;x
devil_worshipers_dark_healing_power_desc;Enables §Gright-clicking§! on your character's portrait in order to perform a dark ritual to heal yourself, in exchange for §Y[Root.Society.GetCurrency]§!.;Permet d'exécuter un rituel maléfique pour vous soigner, en échange de §Y[Root.Society.GetCurrency]§!.\n(Faites un clic droit sur votre portrait);Ermöglicht das Rechtsklicken auf das Porträt Eures Charakters, um für §Y[Root.Society.GetCurrency]§! ein dunkles Ritual zu Eurer eigenen Heilung durchzuführen.;;Activa el clic con el botón secundario en el retrato de tu personaje para llevar a cabo un ritual oscuro para curarte a cambio de §Y[Root.Society.GetCurrency]§!.;;;;;;;;;x
devil_worshipers_invite_disciple_of_devil_power_desc;Enables the decision to invite a member of §Y[Root.Society.GetName]§! to join you at your court, in exchange for §Y[Root.Society.GetCurrency]§!.;Permet la décision d'inviter un membre [Root.Get_du_Society]§Y[Root.Society.GetName]§! à rejoindre votre Cour, en échange de §Y[Root.Society.GetCurrency]§!.;Ermöglicht die Entscheidung, für §Y[Root.Society.GetCurrency]§! ein Mitglied des "§Y[Root.Society.GetName]§!"-Zirkels dazu einzuladen, sich Euch an Eurem Hof anzuschließen.;;Activa la decisión de invitar a un miembro de §Y[Root.Society.GetName]§! a unirse a tu corte a cambio de §Y[Root.Society.GetCurrency]§!.;;;;;;;;;x
devil_worshipers_prolong_life_power_desc;Enables §Gright-clicking§! the portraits of your children in an attempt to steal their life force, in exchange for §Y[Root.Society.GetCurrency]§!.;Permet de voler la force de vie de vos enfants, en échange de §Y[Root.Society.GetCurrency]§!.\n(Faites un clic droit sur leurs portraits);Ermöglicht das Rechtsklicken auf die Porträts Eurer Kinder, um zu versuchen, ihnen für §Y[Root.Society.GetCurrency]§! die Lebenskraft zu rauben.;;Activa el clic con el botón secundario en los retratos de tus hijos para intentar arrebatarles la fuerza vital a cambio de §Y[Root.Society.GetCurrency]§!.;;;;;;;;;x
the_devil_worshipers_tainted_touch_power_desc;Enables §Gright-clicking§! the portraits of your vassals, courtiers, and rivals, in an attempt to curse them with bad health and disease, in exchange for §Y[Root.Society.GetCurrency]§!.;Permet de tenter de maudire avec une maladie vos vassaux, courtisans et rivaux, en échange de §Y[Root.Society.GetCurrency]§!.\n(Faites un clic droit sur leurs portraits);Ermöglicht das Rechtsklicken auf die Porträts Eurer Vasallen, Höflinge und Rivalen, um zu versuchen, sie für §Y[Root.Society.GetCurrency]§! mit Flüchen, schlechter Gesundheit und Krankheiten zu belegen.;;Activa el clic con el botón secundario en los retratos de tus vasallos, cortesanos y rivales para intentar maldecirlos con mala salud y enfermedades a cambio de §Y[Root.Society.GetCurrency]§!.;;;;;;;;;x
unlockable_devil_worshipers_powers_at_rank_2;Next rank will unlock: §YSummon Familiar§!, §YTainted Touch§!, and §YDemonic Possession§!;Prochain rang débloquera: §YAnimal familier§!, §YAtteindre par le Mal§! et §YPosséder par le démon§!;Der nächste Rang schaltet Folgendes frei: §YVertrauten beschwören§!, §YUnreine Berührung§! und §YVom Teufel besessen§!;;El próximo rango desbloqueará: §YInvocar espectro§!, §YToque viciado§! y §YPosesión demoníaca§!.;;;;;;;;;x
unlockable_devil_worshipers_powers_at_rank_3;Next rank will unlock: §YDark Divorce§! and §YDark Healing§!;Prochain rang débloquera: §YDivorce maléfique§! et §YGuérison démoniaque§!;Der nächste Rang schaltet Folgendes frei: §YDunkle Trennung§! und §YDunkle Heilung§!;;El próximo rango desbloqueará: §YDivorcio oscuro§! y §YCuración oscura§!.;;;;;;;;;x
unlockable_devil_worshipers_powers_at_rank_4;Next rank will unlock: §YInvite Disciple§! and §YAbsorb Lifeforce§!;Prochain rang débloquera: §YInviter un disciple§! et §YAbsorber la force de vie§!;Der nächste Rang schaltet Folgendes frei: §YSchüler einladen§! und §YLebenskraft absorbieren§!;;El próximo rango desbloqueará: §YInvitar discípulo§! y §YAbsorber fuerza vital§!.;;;;;;;;;x
devil_worshipers_induction_desc;Use every method of persuasion to convince §Y[Root.GetTitledName]§! to join §Y[From.Society.GetName]§!.;Utiliser n'importe quelle méthode pour persuader [Root.Get_le_Title]§Y[Root.GetTitledName]§! de rejoindre [From.Get_le_Society]§Y[From.Society.GetName]§!.;Setzt alle Überredungskünste ein, um §Y[Root.GetTitledName]§! dazu zu bewegen, dem "§Y[From.Society.GetName]§!"-Zirkel beizutreten.;;Utiliza todos los métodos de persuasión para convencer a §Y[Root.GetTitledName]§! de que se una a §Y[From.Society.GetName].;;;;;;;;;x
devil_worshipers_desecrate_temple_decision_tt;§Y[From.GetTitledFirstName]§! and [From.GetHerHis] accomplices sets out for §Y[Root.GetName]§!.;[From.Get_Le_Title]§Y[From.GetTitledFirstName]§! et ses complices partent pour §Y[Root.GetName]§!.;§Y[From.GetTitledFirstName]§! macht sich zusammen mit Komplizen auf den Weg zu §Y[Root.GetName]§!.;;§Y[From.GetTitledFirstName]§! y sus cómplices salen hacia §Y[Root.GetName]§!.;;;;;;;;;x
quest_devil_worshipers_desecrate_temple_tooltip;To complete this mission, §Gright-click§! on the title shield of §Y[FromFrom.GetName]§!, select §Y'Desecrate Temple'§! and successfully desecrate the [FromFrom.GetHolding] of §Y[FromFrom.GetName]§!.;Pour compléter cette mission, clic droit sur le blason du titre de §Y[FromFrom.GetName]§!, sélectionnez '§YProfaner le temple§!' et réussissez la profanation [FromFrom.GetHoldingDuDela] de §Y[FromFrom.GetName]§!.;Zum Abschließen der Mission auf den Titelschild von §Y[FromFrom.GetName]§! §Grechtsklicken§! und §Y"[FromFrom.GetHolding] schänden"§! auswählen, woraufhin [FromFrom.GetHoldingderdiedas] von §Y[FromFrom.GetName]§! geschändet wird.;;Para completar esta misión, haz clic con el botón secundario en el escudo de §Y[FromFrom.GetName]§! y selecciona §YProfanar templo§! para profanar el/la [FromFrom.GetHolding] de §Y[FromFrom.GetName]§!.;;;;;;;;;x
quest_devil_worshipers_desecrate_temple_desc;The [Root.Religion.GetPriestTitle]s of the [From.GetHolding] of [From.GetName] worship their weak, false [Root.Religion.GetHighGodName]. Tear down their powerless idols, torch their holy books and steal their riches in honor of [Root.GetDWDevil]! Right-click the title's shield to perform this action.;Les [Root.Religion.GetPriestTitle]s [From.GetHoldingDuDela] de [From.GetName] prient [Root.Get_le_HighGod][Root.Religion.GetHighGodName], dont la faiblesse et la fausseté ne font aucun doute. Démolissez leurs idoles impuissantes, mettez le feu à leurs livres sacrés et volez leurs richesses en l'honneur [Root.GetDWDevilDuDela] ! (Faites un clic droit sur le blason du titre);Träger des Titels [Root.Religion.GetPriestTitle] in der Residenz von [From.GetName] huldigen ihrem schwachen Götzen [Root.Religion.GetHighGodName]. Reißt ihre machtlosen Idole nieder, verbrennt ihre heiligen Schriften und stehlt ihre Reichtümer zu Ehren von [Root.GetDWDevil]! Rechtsklickt auf den Titelschild, um diese Aktion durchzuführen.;;Los religiosos del/de la [From.GetHolding] de [From.GetName] adoran a [Root.Religion.GetHighGodName], un ídolo falso y débil. Derriba a sus ídolos herejes, quema sus libros sagrados y arrebátales sus bienes en honor de [Root.GetDWDevil]. Para realizar esta acción, haz clic con el botón secundario en el escudo.;;;;;;;;;x
devil_worshipers_demonic_possession_power_desc;Enables §Gright-clicking§! the portraits of your vassals, courtiers, and rivals, in an attempt to possess them with a fanatically loyal demon...;Permet de tenter de posséder vos vassaux, courtisans et rivaux par un démon loyal...\n(Faites un clic droit sur leurs portraits);Ermöglicht das §GRechtsklicken§! auf die Porträts Eurer Vasallen, Höflinge und Rivalen, um zu versuchen, mit einem Euch treu ergebenen Dämonen Besitz von ihnen zu ergreifen...;;Activa el §Gclic con el botón secundario§! en los retratos de tus vasallos, cortesanos y rivales para intentar poseerlos con un demonio de una lealtad devota...;;;;;;;;;x
the_devil_worshipers_tainted_touch_allow_2_tt;§Y[Root.GetTitledFirstName]§! has not been cursed in the last 10 years;[Root.Get_Le_Title]§Y[Root.GetTitledFirstName]§! n'a pas été maudit[Root.GetNoneE] au cours des 10 dernières années;§Y[Root.GetTitledFirstName]§! wurde in den letzten 10 Jahren nicht verflucht;;§Y[Root.GetTitledFirstName]§! no ha recibido ninguna maldición en los últimos 10 años.;;;;;;;;;x
quest_the_devil_worshipers_demonic_impregnation_tooltip;To complete this mission, §Gright-click§! on a female follower of [Root.GetDWDevil] of child-bearing age in your court and select §Y'Unholy Impregnation'§!;Pour compléter cette mission, faites un clic droit sur une femme à votre cour, adepte [Root.GetDWDevilDuDela] et en âge de procréer, puis sélectionnez '§YFécondation impie§!';Um diese Mission abzuschließen, §Grechtsklickt§! auf eine Anhängerin von [Root.GetDWDevil] im gebärfähigen Alter an Eurem Hof und wählt §Y"Unheilige Empfängnis"§!;;"Para completar esta misión, §Ghaz clic con el botón secundario§! en una seguidora de [Root.GetDWDevil] en edad fértil y selecciona §Y"Fecundación impía"§!.";;;;;;;;;x
the_satanists_rank_1_female;Abjurer;Apostate;Bannmagierin;;Apóstata;;;;;;;;;x
the_satanists_rank_2_female;Conjurer;Sorcière;Beschwörerin;;Conjuradora;;;;;;;;;x
the_satanists_rank_3_female;Priestess;Prêtresse;Priesterin;;Sacerdotisa;;;;;;;;;x
the_satanists_rank_4_female;High Priestess;Grande prêtresse;Hohepriesterin;;Suma sacerdotisa;;;;;;;;;x
the_satanists_rank_1_male;Abjurer;Apostat;Bannmagier;;Apóstata;;;;;;;;;x
the_satanists_rank_2_male;Conjurer;Sorcier;Beschwörer;;Conjurador;;;;;;;;;x
the_satanists_rank_3_male;Priest;Prêtre;Priester;;Sacerdote;;;;;;;;;x
the_satanists_rank_4_male;High Priest;Grand prêtre;Hohepriester;;Sumo sacerdote;;;;;;;;;x
currency_name_the_satanists;Dark Power;Pouvoir obscur;Dunkle Macht;;Poder oscuro;;;;;;;;;x
the_satanists;Order of the Stranger;Adeptes de Lucifer;Kinder Luzifers;;siervos de Lucifer;;;;;;;;;x
the_satanists_recruit_block_tooltip;Has not been approached by the Order of the Stranger before\n;N'a pas déjà été approché par les Adeptes de Lucifer\n;Wurde noch nicht vom Zirkel der "Kinder Luzifers" kontaktiert.\n;;Nunca ha tenido contacto con los siervos de Lucifer.\n;;;;;;;;;x
the_satanists_recruit;Recruit for the Stranger;Recruter pour Satan;Für Satan rekrutieren;;Reclutar para Satán;;;;;;;;;x
the_satanists_recruit_desc;Attempt to find out whether §Y[Root.GetTitledFirstName]§! lusts for the power of the occult. If so, you may offer [Root.GetHerHim] the embrace of the True Lord.;Tenter de savoir si [Root.Get_le_Title]§Y[Root.GetTitledFirstName]§! convoite les puissances occultes. Si oui, vous pourriez lui proposer l'étreinte du vrai Seigneur.;Versuche herauszufinden, ob §Y[Root.GetTitledFirstName]§! nach okkulter Macht trachtet. Falls dem so ist, könnt Ihr [Root.GetHerHim] in den Kreis der Jünger des wahren Herren einladen.;;Averigua si §Y[Root.GetTitledFirstName]§! codicia el poder de las fuerzas ocultas. En caso afirmativo, puedes invitarlo/la a acogerse a la verdadera divinidad.;;;;;;;;;x
String_the_satanists;Order of the Stranger;les Adeptes de Lucifer;Kinder Luzifers;;los siervos de Lucifer;;;;;;;;;x
the_satanists_desc;Those who serve the Great Adversary hide in our midst, dedicating their depravities and perfidies to the Stranger. Every transgression is a hymn, every murder a roar of defiance against the word of [Root.Religion.GetHighGodName]. The Stranger rewards such dark sacraments handsomely – witches are said to be gifted with unnatural lifespans and all manner of demonic powers.;Ceux qui servent le Grand Adversaire se cachent parmi nous et consacrent leurs dépravations et perfidies au Seigneur Satan. Chaque transgression est un hymne, chaque assassinat un rugissement de défi contre la parole [Root.Get_du_HighGod][Root.Religion.GetHighGodName]. Lucifer récompense généreusement de tels sombres sacrements – les sorciers sont dits dotés d'une durée de vie anormale et de pouvoirs démoniaques.;Die Jünger des Antichrist verstecken sich in unserer Mitte und huldigen in perfider Verderbtheit Satan, ihrem Herrn. Jede Sünde ist ihnen Hymnus, jeder Mord ein Aufschrei gegen das Wort von [Root.Religion.GetHighGodName]. Luzifer belohnt die Priester seiner dunklen Sakramente fürstlich: So heißt es, dass er Hexen ein unnatürlich langes Leben schenkt und ihnen alle möglichen dämonischen Kräfte verleiht.;;Aquellos que sirven al Gran Adversario se ocultan entre nosotros, dedicando sus depravaciones y perfidias a su señor, Satanás. Cada transgresión es un himno cada asesinato es un rugido de desafío contra la palabra de [Root.Religion.GetHighGodNameCap]. Lucifer recompensa esos sacramentos oscuros generosamente: se dice que las brujas están dotadas de una vida antinatural y de toda clase de poderes demoníacos.;;;;;;;;;x
the_satanists_leader_desc;The High Leader of the Order of the Stranger;;;;;;;;;;;x
