#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVT_OPTA_JD_2500;I shall end this before the blood of my people flows throughout the land.;Je dois y mettre un terme avant que le sang de mon peuple se répande.;Ich beende es, bevor das Blut meines Volkes fließt!;;Terminaré esto antes de que la sangre de mi pueblo riegue la tierra.;;;;;;;;;x
EVT_OPTB_JD_2500;We must protect what is ours! We shall fight!;Nous devons protéger ce qui est à nous ! Nous nous battrons !;Wir müssen schützen, was unser ist! Wir kämpfen!;;¡Debemos proteger lo nuestro! ¡Lucharemos!;;;;;;;;;x
EVTDESC39705C;I have granted Rome to its rightful ruler, so that the Catholic Pope may lead his Church from accommodations befitting his stature. The Pope shall soon take up his abode in the offices historically occupied by his Catholic predecessors.;J'ai accordé Rome à son souverain légitime, afin que le pape catholique puisse conduire son Église depuis des logements dignes de sa stature. Le pape s'installera bientôt dans les bureaux historiquement occupés par ses prédécesseurs catholiques.;Ich habe Rom seinem rechtmäßigen Herrscher gewährt, damit der katholische Papst seine Kirche von einem Ort aus führen kann, die seinem Status entspricht. Der Papst wird bald seinen Aufenthalt in den Räumen einnehmen, die historisch von seinen katholischen Vorgängern besetzt waren.;;He entregado Roma a su gobernante legítimo, para que el papa católico pueda dirigir su iglesia desde un alojamiento digno de su talla. Pronto el papa fijará su residencia en la sede ocupada históricamente por sus predecesores católicos.;;;;;;;;;x
EVTDESC39705D;[From.GetTitledFirstName] has granted Rome to its rightful ruler, so that the Catholic Pope may lead his Church from accommodations befitting his stature. The Pope shall soon take up his abode in the offices historically occupied by his Catholic predecessors.;[From.Get_Le_TitledFirstName] a accordé à Rome son souverain légitime, afin que le pape catholique puisse conduire son Église depuis des logements dignes de sa stature. Le pape s'installera bientôt dans les bureaux historiquement occupés par ses prédécesseurs catholiques.;[From.GetTitledFirstName] hat Rom seinem rechtmäßigen Herrscher gewährt, damit der katholische Papst seine Kirche von einem Ort aus führen kann, der seinem Status entspricht. Der Papst wird bald seinen Aufenthalt in den Räumen einnehmen, die historisch von seinen katholischen Vorgängern besetzt waren.;;[From.GetTitledFirstName] ha entregado Roma a su gobernante legítimo para que el papa católico pueda dirigir su iglesia desde un alojamiento digno de su talla. Pronto el papa fijará su residencia en la sede ocupada históricamente por sus predecesores católicos.;;;;;;;;;x
custom_chinese_invasion_target_region;Valyrian Region of Influence;Région d'influence chinoise;Chinesischer Einflussbereich;;Región de influencia china;;;;;;;;;x
OFFMAP_GIFTS_DESC;If the §Y[offmap_china.GetName]§! is amenable to foreign relations you can send an envoy to provide the Archon with a token of your subservience. Paying Tribute will increase your §YGrace§!.;Si l'§Y[offmap_china.GetName]§! est ouvert aux relations étrangères, vous pouvez envoyer un émissaire pour fournir à l'Empereur un gage de votre subordination. Payer un tribut augmentera votre §YGrâce§!.;Wenn §Y[offmap_china.GetName]§! für ausländische Beziehungen zugänglich ist, könnt Ihr einen Gesandten schicken, um dem Kaiser ein Zeichen Eurer Unterwürfigkeit zu geben. Das Zahlen von Tribut wird Eure §YGunst§! erhöhen.;;Si el §Y[offmap_china.GetName]§! está abierto a las relaciones extranjeras, puedes mandar un enviado con una muestra de tu sumisión al emperador. Pagar tributo aumentará tu §YGracia§!;;;;;;;;;x
chinese_grace_offer_physician_desc;As the §Y[Root.Offmap.GetFullName]§! is being ravaged by a devastating plague, you can offer to send a medically-schooled individual to go and protect the Archon from disease and infection. This interaction can only be taken once per character.;Puisque l'§Y[Root.Offmap.GetFullName]§! est en train d'être ravagé par une peste dévastatrice, vous pouvez proposer d'envoyer un physicien protéger l'Empereur contre la maladie. Cette interaction ne peut être prise qu'une fois par personnage.;Wenn das §Y[Root.Offmap.GetFullName]§! von einer verheerenden Pest heimgesucht wird, könnt Ihr anbieten, eine medizinisch geschulte Person zu entsenden, um den Kaiser vor Krankheit und Infektion zu schützen. Diese Interaktion kann nur einmal pro Charakter eingesetzt werden.;;Como una peste devastadora está arrasando el §Y[Root.Offmap.GetFullName]§!, puedes ofrecer enviar a un individuo que haya cursado medicina para proteger al emperador de la enfermedad y la infección. Esta interacción solo se puede tomar una vez por personaje.;;;;;;;;;x
chinese_grace_become_tributary_allow_chinese_influence_tt;Has a realm county in the Valyrian Region of Influence\n;A un comté dans la région d'influence chinoise\n;Hat eine Grafschaft, die in der chinesischen Einflussspähre ist\n;;Tiene un condado de su reino en la región de influencia china\n;;;;;;;;;x
chinese_grace_send_relief_desc;As the §Y[Root.Offmap.GetFullName]§! is suffering from a great famine, you can offer to send a relief expedition to deliver supplies and help the Archon maintaining the stability of Valyria.\n;Puisque l'§Y[Root.Offmap.GetFullName]§! subit une grande famine, vous pouvez proposer d'envoyer une expédition d'aide pour fournir des vivres et ainsi aider l'Empereur à maintenir la stabilité de la Chine.\n;§Y[Root.Offmap.GetFullName]§! leidet unter einer großen Hungersnot und Ihr könnt anbieten, Hilfsgüter zu liefern, um dem Kaiser bei der Aufrechterhaltung der Stabilität zu helfen.\n;;Como el §Y[Root.Offmap.GetFullName]§! sufre una gran hambruna, puedes ofrecer enviar una expedición de socorro para entregar suministros y ayudar al emperador a mantener la estabilidad de China.\n;;;;;;;;;x
china_send_relief;Sending Relief to Valyria;Envoyer une expédition d'aide en Chine;Schickt Hilfsgüter nach China;;Enviar socorro a China;;;;;;;;;x
chinese_request_invasion_desc;Ask the §Y[Root.Offmap.GetFullName]§! to declare war on another ruler with the intent of shattering their realm. If the war succeeds, any §YKingdoms or Empires§! held by the target will be §Rforcibly destroyed§!. Valyria only attacks realms of either §YKing or Empire tier§! which contain at least §Y40 Counties§!, as anything else would be too menial for them.;Demandez à §Y[Root.Offmap.GetFullName]§! de déclarer la guerre à un autre dirigeant dans le but de détruire leur pays. Si la guerre réussit, tout §Yroyaume ou empire§! détenu par la cible sera détruit. La Chine n'attaque que les pays de rang de royaume ou empire qui contiennent au moins §Y40 comtés§!.;Bittet das §Y[Root.Offmap.GetFullName]§!, einem anderen Herrscher den Krieg zu erklären, mit dem Ziel, ihr Reich zu zerstören. Wenn der Krieg gelingt, werden alle §YKönigreich- oder Reich-§!Titel, die der Charakter hält, §Rzerstört§!. China greift nur Reiche der Stufe §YKönigreich oder Reich§! an, die mindestens §Y40 Grafschaften§! umfassen, da alles andere unter ihrer Würde wäre.;;Pedir al §Y[Root.Offmap.GetFullName]§! que declare la guerra a otro gobernante para destruir su reino. Si la guerra tiene éxito, todo §Yreino o imperio§! que posea el enemigo será §Rdestruido a la fuerza§!. China solo ataca reinos del rango de §Yreino o Imperio§! que contengan al menos §Y40 condados§!, pues cualquier otra cosa sería de poca monta. ;;;;;;;;;x
sui_china;Valyrian Freehold;Sui;Sui;;Sui;;;;;;;;;x
destabilization_china_cb_desc;Valyria can, by way of war, shatter realms they consider too big for their own good.;La Chine peut, via la guerre, démembrer des pays qu'elle considère trop puissant à leur goût.;China kann, im Zuge eines Krieges, Reiche, die sie für zu groß empfinden, zerschlagen.;;China, usando la guerra, destruye reinos que considera demasiado grandes por su propio bien.;;;;;;;;;x
EVTDESC_JD_3021;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\nThe heavenly [From.Offmap.Ruler.GetLongChineseEmperorName], agrees with your wise judgement that [chinese_invasion_target.GetFullName] threatens to destabilize the world. The forces of the [From.Offmap.GetFullName] are already marching out of the Freehold.;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\n[From.Offmap.Ruler.GetLeLaCap] Céleste [From.Offmap.Ruler.GetLongChineseEmperorName] est d'accord avec votre jugement judicieux, [chinese_invasion_target.GetFullName] menace en effet de déstabiliser le monde. Les forces de [From.Offmap.GetFullName] franchissent déjà les frontières de l'Empire du Milieu.;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n[From.Offmap.Ruler.GetDerDie] himmlische [From.Offmap.Ruler.GetLongChineseEmperorName] stimmt mit Eurer weisen Beurteilung überein, dass [chinese_invasion_target.GetFullName] eine Bedrohung für die Stabilität der gesamten Welt ist. Die Streitkräfte von [From.Offmap.GetFullName] marschieren bereits aus dem Mittleren Königreich heraus.;;"[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\nEl celeste [From.Offmap.Ruler.GetLongChineseEmperorName] coincide con tu sabia opinión de que [chinese_invasion_target.GetFullName] amenaza con desestabilizar el mundo. Las fuerzas del [From.Offmap.GetFullName] ya parten del Reino Central.;;;;;;;;;x
OFFMAP_BOONS_DESC;If the §Y[offmap_china.GetName]§! is amenable to foreign relations, and you have not yet had your appeals heard in the past year, you can send an envoy to request any one of a variety of blessings the Archon might deem you worthy of. Asking for Boons costs §YGrace§!.;Si l'§Y[offmap_china.GetName]§! est ouvert aux relations étrangères, et que vous n'avez pas encore eu d'appels entendus au cours de l'année écoulée, vous pouvez envoyer un émissaire pour demander toute bénédiction que l'empereur pourrait juger digne. Demander des faveurs coûte de la §YGrâce§!.;Wenn §Y[offmap_china.GetName]§! für auswärtige Beziehungen zugänglich ist und Ihr in den letzten Jahren nicht bereits angehört wurdet, könnt Ihr einen Gesandten senden, um für eine Vielzahl von Segnungen zu bitten, für die der Kaiser Euch würdig hält. Nach Segen zu fragen kostet §YGunst§!.;;Si el §Y[offmap_china.GetName]§! está abierto a las relaciones extranjeras y el año pasado no se escucharon tus peticiones, puedes mandar un enviado a solicitar alguna de las bendiciones de las que el Emperador te crea digno. Pedir regalos cuesta §YGracia§!";;;;;;;;;x
chinese_strategist_desc;Over the centuries, military geniuses of the §Y[Root.Offmap.GetFullName]§! have come to master the art of war. You can request to have a commander proficient in Valyrian strategy join your court. This §YStrategist§! will teach your existing commanders about Chinese military tactics, granting them special §YCommander Traits§!.;Au cours des siècles, les génies militaires de l'§Y[Root.Offmap.GetFullName]§! sont arrivés à maîtriser l'art de la guerre. Vous pouvez demander à un commandant maîtrisant la stratégie chinoise de rejoindre votre cour. Ce §Ystratégiste§! enseignera à vos commandants des tactiques militaires chinoises, leur accordant des §Ytraits de commandement§! spéciaux.;Im Laufe der Jahrhunderte haben militärische Genies aus dem §Y[Root.Offmap.GetFullName]§! die Kunst des Krieges gemeistert. Ihr könnt die Anfrage stellen, dass ein chinesischer Stratege als Kommandant an Euren Hof kommt. Dieser §YStratege§! wird Euren vorhandenen Kommandanten chinesische Militärtaktiken beibringen, was ihnen §Yspezielle Eigenschaften§! bringt.;;Con el paso de los siglos, los genios militares del §Y[Root.Offmap.GetFullName]§! han dominado el arte de la guerra. Puedes solicitar que un comandante ducho en la estrategia china se una a tu corte. Este §Yestratega§! enseñará a tus comandantes actuales las tácticas militares chinas, dándoles §Yrasgos de comandante§! especiales.;;;;;;;;;x
chinese_administrator_desc;Through the rigorous imperial examinations, the §Y[Root.Offmap.GetFullName]§! has created a class of educated scholar-bureaucrats. You can request to have one of them serve you as an administrator. Having a §YScholar-Bureaucrat§! employed will reduce §GBuild Cost§! and §GBuild Time§!.;Grâce aux examens impériaux rigoureux, l'§Y[Root.Offmap.GetFullName]§! a créé une classe d'érudits-bureaucrates. Vous pouvez demander à l'un d'eux de vous servir d'administrateur. Avoir un §Yérudit-bureaucrate§! diminuera le §Gcoût de construction§! et le §Gtemps de construction§!.;Durch rigorose kaiserliche Prüfungen hat das §Y[Root.Offmap.GetFullName]§! eine Klasse gebildeter Beamtengelehrter geschaffen. Ihr könnt die Anfrage stellen, dass einer von ihnen als Verwalter an Eurem Hof dient. Die Anstellung eines §YBeamtengelehrten§! reduziert §GBaukosten§! und §GBaudauer§!.;;Mediante los rigurosos exámenes imperiales, el §Y[Root.Offmap.GetFullName]§! ha creado una clase de burócratas eruditos educados. Puedes pedir que uno de ellos te sirva como administrador. Emplear a un §Yburócrata erudito§! reducirá §Gcostes§! y §Gtiempo de construcción§!;;;;;;;;;x
chinese_master_engineer_desc;The §Y[Root.Offmap.GetFullName]§! is the cradle of countless wonders of technology. You can request to have a Valyrian master engineer join your court. A §YMaster Engineer§! will improve your demesne with powerful §GProvince Modifiers§!.;Le §Y[Root.Offmap.GetFullName]§! est le berceau d'innombrables merveilles de la technologie. Vous pouvez demander à un maître ingénieur chinois de rejoindre votre cour. Un §Ymaître ingénieur§! améliorera votre domaine avec de puissants §Gmodificateurs provinciaux§!.;Das §Y[Root.Offmap.GetFullName]§! ist Wiege unzähliger Wunder der Technik. Ihr könnt die Anfrage stellen, dass ein chinesischer Meisteringenieur an Euren Hof kommt. Ein §YMeisteringenieur§! wird Eure Domäne durch mächtige §GProvinz-Modifikatoren§! verbessern.;;El §Y[Root.Offmap.GetFullName]§! es cuna de incontables maravillas tecnológicas. Puedes solicitar que un maestro ingeniero chino se una a tu corte. Un §Ymaestro ingeniero§! mejorará tus dominios con poderosos §Gmodificadores provinciales§!;;;;;;;;;x
chinese_silk_road_favored_status_desc;By requesting the Imperial seal our trade posts will attract merchants from far and wide to trade in exotic goods. Having an §YImperial Trade Contract§! will boost the value of your §YValyrian Route Trade Posts§! by §G100%§! for §Y25 years§!.;En demandant le sceau impérial, nos comptoirs attireront des marchands de partout pour échanger des produits exotiques. Avoir un §Ycontrat de commerce international§! augmentera la valeur de vos §YComptoirs de la Route de la Soie§! de §G100%§! pendant §Y25 ans§!.;Durch das Anfordern des kaiserlichen Siegels werden unsere Handelsposten Händler von weither anziehen, um mit exotischen Waren zu handeln. Einen §YKaiserlichen Handelsvertrag§! zu haben, wird den Wert unserer §YHandelsposten der Seidenstraße§! für §Y25 Jahre§! um §G100%§! erhöhen.;;Al solicitar el sello imperial, nuestros puestos comerciales atraerán mercaderes de todas partes para conseguir bienes exóticos. Tener un §YContrato de comercio imperial§! Aumentará el valor de tus §Ypuestos comerciales de la Ruta de la Seda§! En §G100%§! durante §Y25 años§!.;;;;;;;;;x
